subdistrict_code,subdistrict_name,district_code
05381,Varadaiahpalem,554
05382,K.V.B.Puram,554
05383,Tirupati (Urban),554
05384,Chandragiri,554
05385,Chinnagottigallu,554
05386,Pileru,554
05387,Kalikiri,554
05388,Valmikipuram,554
05389,Kurabalakota,554
05390,Pedda Thippasamudram,554
05391,B.Kothakota,554
05392,Madanapalle,554
05393,Nimmanapalle,554
05394,Sodam,554
05395,Pulicherla,554
05396,Pakala,554
05397,Vedurukuppam,554
05398,Ramachandrapuram,554
05399,Vadamalapeta,554
05400,Narayanavanam,554
05401,Pichatur,554
05402,Satyavedu,554
05403,Nagalapuram,554
05404,Nindra,554
05405,Vijayapuram,554
05406,Nagari,554
05407,Puttur,554
05408,Karvetinagar,554
05409,Penumuru,554
05410,Puthalapattu,554
05411,Irala,554
05412,Somala,554
05413,Chowdepalle,554
05414,Ramasamudram,554
05415,Punganur,554
05416,Peddapanjani,554
05417,Gangavaram,554
05418,Thavanampalle,554
05419,Srirangarajapuram,554
05420,Gangadhara Nellore,554
05421,Chittoor,554
05422,Palamaner,554
05423,Baireddipalle,554
05424,Venkatagirikota,554
05425,Santhipuram,554
05426,Gudupalle,554
05427,Kuppam,554
05428,Ramakuppam,554
05429,Bangarupalem,554
05430,Yadamarri,554
05431,Gudipala,554
05432,Palasamudram,554
05433,Chikodi,555
05434,Athni,555
05435,Raybag,555
05436,Gokak,555
05437,Hukeri,555
05438,Belgaum,555
05439,Khanapur,555
05440,Sampgaon,555
05441,Parasgad,555
05442,Ramdurg,555
05443,Jamkhandi,556
05444,Bilgi,556
05445,Mudhol,556
05446,Badami,556
05447,Bagalkot,556
05448,Hungund,556
05449,Bijapur,557
05450,Indi,557
05451,Sindgi,557
05452,Basavana Bagevadi,557
05453,Muddebihal,557
05454,Basavakalyan,558
05455,Bhalki,558
05456,Aurad,558
05457,Bidar,558
05458,Homnabad,558
05459,Lingsugur,559
05460,Devadurga,559
05461,Raichur,559
05462,Manvi,559
05463,Sindhnur,559
05464,Yelbarga,560
05465,Kushtagi,560
05466,Gangawati,560
05467,Koppal,560
05468,Nargund,561
05469,Ron,561
05470,Gadag,561
05471,Shirhatti,561
05472,Mundargi,561
05473,Dharwad,562
05474,Navalgund,562
05475,Hubli,562
05476,Kalghatgi,562
05477,Kundgol,562
05478,Karwar,563
05479,Supa,563
05480,Haliyal,563
05481,Yellapur,563
05482,Mundgod,563
05483,Sirsi,563
05484,Ankola,563
05485,Kumta,563
05486,Siddapur,563
05487,Honavar,563
05488,Bhatkal,563
05489,Shiggaon,564
05490,Savanur,564
05491,Hangal,564
05492,Haveri,564
05493,Byadgi,564
05494,Hirekerur,564
05495,Ranibennur,564
05496,Hadagalli,565
05497,Hagaribommanahalli,565
05498,Hospet,565
05499,Siruguppa,565
05500,Bellary,565
05501,Sandur,565
05502,Kudligi,565
05503,Molakalmuru,566
05504,Challakere,566
05505,Chitradurga,566
05506,Holalkere,566
05507,Hosdurga,566
05508,Hiriyur,566
05509,Harihar,567
05510,Harapanahalli,567
05511,Jagalur,567
05512,Davanagere,567
05513,Honnali,567
05514,Channagiri,567
05515,Sagar,568
05516,Sorab,568
05517,Shikarpur,568
05518,Hosanagara,568
05519,Tirthahalli,568
05520,Shimoga,568
05521,Bhadravati,568
05522,Kundapura,569
05523,Udupi,569
05524,Karkal,569
05525,Sringeri,570
05526,Koppa,570
05527,Narasimharajapura,570
05528,Tarikere,570
05529,Kadur,570
05530,Chikmagalur,570
05531,Mudigere,570
05532,Chiknayakanhalli,571
05533,Sira,571
05534,Pavagada,571
05535,Madhugiri,571
05536,Koratagere,571
05537,Tumkur,571
05538,Gubbi,571
05539,Tiptur,571
05540,Turuvekere,571
05541,Kunigal,571
05542,Bangalore North,572
05543,Bangalore South,572
05544,Bangalore East,572
05545,Anekal,572
05546,Krishnarajpet,573
05547,Nagamangala,573
05548,Pandavapura,573
05549,Shrirangapattana,573
05550,Mandya,573
05551,Maddur,573
05552,Malavalli,573
05553,Sakleshpur,574
05554,Belur,574
05555,Arsikere,574
05556,Hassan,574
05557,Alur,574
05558,Arkalgud,574
05559,Hole Narsipur,574
05560,Channarayapatna,574
05561,Mangalore,575
05562,Bantval,575
05563,Beltangadi,575
05564,Puttur,575
05565,Sulya,575
05566,Madikeri,576
05567,Somvarpet,576
05568,Virajpet,576
05569,Piriyapatna,577
05570,Hunsur,577
05571,Krishnarajanagara,577
05572,Mysore,577
05573,Heggadadevankote,577
05574,Nanjangud,577
05575,Tirumakudal - Narsipur,577
05576,Gundlupet,578
05577,Chamarajanagar,578
05578,Yelandur,578
05579,Kollegal,578
05580,Aland,579
05581,Afzalpur,579
05582,Gulbarga,579
05583,Chincholi,579
05584,Sedam,579
05585,Chitapur,579
05586,Jevargi,579
05587,Shorapur,580
05588,Shahpur,580
05589,Yadgir,580
05590,Srinivaspur,581
05591,Kolar,581
05592,Malur,581
05593,Bangarapet,581
05594,Mulbagal,581
05595,Gauribidanur,582
05596,Chikkaballapura,582
05597,Gudibanda,582
05598,Bagepalli,582
05599,Sidlaghatta,582
05600,Chintamani,582
05601,Nelamangala,583
05602,Dod Ballapur,583
05603,Devanahalli,583
05604,Hosakote,583
05605,Magadi,584
05606,Ramanagara,584
05607,Channapatna,584
05608,Kanakapura,584
05609,Pernem,585
05610,Bardez,585
05611,Tiswadi,585
05612,Bicholim,585
05613,Satari,585
05614,Ponda,585
05615,Mormugao,586
05616,Salcete,586
05617,Quepem,586
05618,Sanguem,586
05619,Canacona,586
05620,Amini,587
05621,Bitra,587
05622,Chetlat,587
05623,Kiltan,587
05624,Kadmat,587
05625,Kavaratti,587
05626,Agatti,587
05627,Andrott,587
05628,Kalpeni,587
05629,Minicoy,587
05630,Kasaragod,588
05631,Hosdurg,588
05632,Taliparamba,589
05633,Kannur,589
05634,Thalassery,589
05635,Mananthavady,590
05636,Sulthanbathery,590
05637,Vythiri,590
05638,Vadakara,591
05639,Quilandy,591
05640,Kozhikode,591
05641,Ernad,592
05642,Nilambur,592
05643,Perinthalmanna,592
05644,Tirur,592
05645,Tirurangadi,592
05646,Ponnani,592
05647,Ottappalam,593
05648,Mannarkad,593
05649,Palakkad,593
05650,Chittur,593
05651,Alathur,593
05652,Talappilly,594
05653,Chavakkad,594
05654,Thrissur,594
05655,Kodungallur,594
05656,Mukundapuram,594
05657,Kunnathunad,595
05658,Aluva,595
05659,Paravur,595
05660,Kochi,595
05661,Kanayannur,595
05662,Muvattupuzha,595
05663,Kothamangalam,595
05664,Devikulam,596
05665,Udumbanchola,596
05666,Thodupuzha,596
05667,Peerumade,596
05668,Meenachil,597
05669,Vaikom,597
05670,Kottayam,597
05671,Changanassery,597
05672,Kanjirappally,597
05673,Cherthala,598
05674,Ambalappuzha,598
05675,Kuttanad,598
05676,Karthikappally,598
05677,Chengannur,598
05678,Mavelikkara,598
05679,Thiruvalla,599
05680,Mallappally,599
05681,Ranni,599
05682,Kozhenchery,599
05683,Adoor,599
05684,Karunagappally,600
05685,Kunnathur,600
05686,Pathanapuram,600
05687,Kottarakkara,600
05688,Kollam,600
05689,Chirayinkeezhu,601
05690,Nedumangad,601
05691,Thiruvananthapuram,601
05692,Neyyattinkara,601
05693,Gummidipoondi,602
05694,Ponneri,602
05695,Uthukkottai,602
05696,Tiruttani,602
05697,Pallipattu,602
05698,Thiruvallur,602
05699,Poonamallee,602
05700,Ambattur,602
05701,Mathavaram,602
05702,Sriperumbudur,604
05703,Tambaram,604
05704,Alandur,604
05705,Sholinganallur,604
05706,Chengalpattu,604
05707,Kancheepuram,604
05708,Uthiramerur,604
05709,Tirukalukundram,604
05710,Maduranthakam,604
05711,Cheyyur,604
05712,Gudiyatham,605
05713,Katpadi,605
05714,Wallajah,605
05715,Arakonam,605
05716,Arcot,605
05717,Vellore,605
05718,Vaniyambadi,605
05719,Ambur,605
05720,Tirupathur,605
05721,Arani,606
05722,Cheyyar,606
05723,Vandavasi,606
05724,Polur,606
05725,Chengam,606
05726,Thandrampet,606
05727,Tiruvannamalai,606
05728,Gingee,607
05729,Tindivanam,607
05730,Vanur,607
05731,Viluppuram,607
05732,Tirukkoyilur,607
05733,Sankarapuram,607
05734,Kallakkurichi,607
05735,Ulundurpettai,607
05736,Mettur,608
05737,Omalur,608
05738,Edappadi,608
05739,Sankari,608
05740,Salem,608
05741,Yercaud,608
05742,Vazhapadi,608
05743,Attur,608
05744,Gangavalli,608
05745,Tiruchengode,609
05746,Rasipuram,609
05747,Namakkal,609
05748,Paramathi-Velur,609
05749,Sathyamangalam,610
05750,Bhavani,610
05751,Gobichettipalayam,610
05752,Perundurai,610
05753,Erode,610
05754,Panthalur,611
05755,Gudalur,611
05756,Udhagamandalam,611
05757,Kotagiri,611
05758,Coonoor,611
05759,Kundah,611
05760,Palani,612
05761,Oddanchatram,612
05762,Vedasandur,612
05763,Natham,612
05764,Dindigul,612
05765,Attur,612
05766,Kodaikanal,612
05767,Nilakkottai,612
05768,Aravakurichi,613
05769,Karur,613
05770,Krishnarayapuram,613
05771,Kulithalai,613
05772,Kadavur,613
05773,Thottiyam,614
05774,Musiri,614
05775,Thuraiyur,614
05776,Manachanallur,614
05777,Lalgudi,614
05778,Srirangam,614
05779,Tiruchirappalli,614
05780,Thiruverumbur,614
05781,Manapparai,614
05782,Veppanthattai,615
05783,Perambalur,615
05784,Kunnam,615
05785,Sendurai,616
05786,Udayarpalayam,616
05787,Ariyalur,616
05788,Panruti,617
05789,Cuddalore,617
05790,Kurinjipadi,617
05791,Chidambaram,617
05792,Kattumannarkoil,617
05793,Virudhachalam,617
05794,Tittakudi,617
05795,Sirkali,618
05796,Mayiladuthurai,618
05797,Kuthalam,618
05798,Tharangambadi,618
05799,Nagapattinam,618
05800,Kilvelur,618
05801,Thirukkuvalai,618
05802,Vedaranyam,618
05803,Valangaiman,619
05804,Kodavasal,619
05805,Nannilam,619
05806,Thiruvarur,619
05807,Needamangalam,619
05808,Mannargudi,619
05809,Thiruthuraipoondi,619
05810,Thiruvidaimarudur,620
05811,Kumbakonam,620
05812,Papanasam,620
05813,Thiruvaiyaru,620
05814,Thanjavur,620
05815,Orathanadu,620
05816,Pattukkottai,620
05817,Peravurani,620
05818,Iluppur,621
05819,Kulathur,621
05820,Gandarvakkottai,621
05821,Pudukkottai,621
05822,Thirumayam,621
05823,Ponnamaravathi,621
05824,Alangudi,621
05825,Karambakudi,621
05826,Aranthangi,621
05827,Manamelkudi,621
05828,Avudayarkoil,621
05829,Tirupathur,622
05830,Karaikkudi,622
05831,Devakottai,622
05832,Sivaganga,622
05833,Manamadurai,622
05834,Ilayangudi,622
05835,Melur,623
05836,Madurai North,623
05837,Vadipatti,623
05838,Usilampatti,623
05839,Peraiyur,623
05840,Thirumangalam,623
05841,Madurai South,623
05842,Bodinayakanur,624
05843,Periyakulam,624
05844,Theni,624
05845,Uthamapalayam,624
05846,Andipatti,624
05847,Rajapalayam,625
05848,Srivilliputhur,625
05849,Sivakasi,625
05850,Virudhunagar,625
05851,Kariapatti,625
05852,Tiruchuli,625
05853,Aruppukkottai,625
05854,Sattur,625
05855,Tiruvadanai,626
05856,Paramakudi,626
05857,Mudukulathur,626
05858,Kamuthi,626
05859,Kadaladi,626
05860,Ramanathapuram,626
05861,Rameswaram,626
05862,Kovilpatti,627
05863,Ettayapuram,627
05864,Vilathikulam,627
05865,Ottapidaram,627
05866,Thoothukkudi,627
05867,Srivaikuntam,627
05868,Tiruchendur,627
05869,Sathankulam,627
05870,Sivagiri,628
05871,Sankarankoil,628
05872,Veerakeralamputhur,628
05873,Tenkasi,628
05874,Shenkottai,628
05875,Alangulam,628
05876,Tirunelveli,628
05877,Palayamkottai,628
05878,Ambasamudram,628
05879,Nanguneri,628
05880,Radhapuram,628
05881,Vilavancode,629
05882,Kalkulam,629
05883,Thovala,629
05884,Agastheeswaram,629
05885,Palakkodu,630
05886,Harur,630
05887,Pappireddipatti,630
05888,Dharmapuri,630
05889,Pennagaram,630
05890,Hosur,631
05891,Krishnagiri,631
05892,Denkanikottai,631
05893,Pochampalli,631
05894,Uthangarai,631
05895,Mettupalayam,632
05896,Sulur,632
05897,Coimbatore North,632
05898,Coimbatore South,632
05899,Pollachi,632
05901,Kangeyam,633
05902,Dharapuram,633
05903,Avanashi,633
05904,Tiruppur,633
05905,Palladam,633
05906,Udumalaipettai,633
05907,Madathukulam,633
05909,Puducherry Taluk,635
05911,Villianur Taluk,635
05912,Bahour Taluk,635
05914,Karaikal Taluk,637
05915,Thirunallar Taluk,637
05916,Car Nicobar,638
05917,Nancowry,638
05918,Great Nicobar,638
05919,Diglipur,639
05920,Mayabunder,639
05921,Rangat,639
05922,Ferrargunj,640
05923,Port Blair,640
05924,Little Andaman,640
